,rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
2128,4,4180. 흑석동주민센터 입구,0,0,37.50682831,126.96673584,ST-3106
2129,6,4181. 보라매공원역 2번출구,4,67,37.49582291,126.91781616,ST-3117
2130,10,4182.보라매병원역 2번출구,28,280,37.49265671,126.92449951,ST-3392
2131,9,4202. 프런트원(공덕역4번출구 앞),9,100,37.54585266,126.95259857,ST-2528
2132,7,4206. 광흥창역5번출구,1,14,37.54737854,126.93163300,ST-2530
2133,10,4207. 아만티호텔 앞,29,290,37.55730820,126.91885376,ST-2531
2134,10,4208. 스타벅스(동교동) 앞,36,360,37.55665970,126.91986847,ST-2532
2135,7,4210. 가좌행복주택 앞,1,14,37.56949234,126.91184235,ST-2533
2136,8,4211. 시석빌딩 앞,4,50,37.54836655,126.91671753,ST-2534
2137,10,4212. 한화오벨리스크 앞,2,20,37.58332062,126.88156128,ST-2535
2138,15,4213. 마포구중앙도서관 정문 앞,10,67,37.56415558,126.90814972,ST-2536
2139,10,4214. JTBC 앞,30,300,37.57730484,126.89018250,ST-2537
2140,10,4216. 망원정 앞,2,20,37.55006790,126.90480042,ST-2874
2141,20,4217. 한강공원 망원나들목,21,105,37.55557632,126.89688873,ST-2905
2142,13,4218. 디지털매직스페이스,69,531,37.58119965,126.88957977,ST-2974
2143,10,4220. 신촌 청년주택,5,50,37.54985428,126.93203735,ST-2975
2144,13,4221. 솔리스타오피스텔(공덕동주민센터),1,8,37.55015945,126.96052551,ST-2976
2145,5,4222. 서울디자인고등학교 앞,22,440,37.54568481,126.94676971,ST-3008
2146,15,4224. 서부운전면허시험장,13,87,37.57892227,126.88216400,ST-2977
2147,14,4226. 마포프레스티지자이 1,0,0,37.55152893,126.94669342,ST-2978
2148,10,4233. 코오롱아파트사거리,26,260,37.56306458,126.92149353,ST-2979
2149,10,4234. 에스테반,10,100,37.54891968,126.95951843,ST-2980
2150,7,4238. 상암한샘빌딩앞,5,71,37.57649231,126.89867401,ST-2981
2151,8,4240. 아현문화건강센터,5,63,37.55235291,126.95147705,ST-2983
2152,10,4244. 당인리발전소 공원 앞,10,100,37.54529572,126.91764832,ST-3017
2153,5,4246. 상수역새마을금고,3,60,37.54758835,126.92464447,ST-3019
2154,10,4247. 서울서부지방법원등기국앞,6,60,37.55184937,126.95478058,ST-3020
2155,10,4248. 신촌 교보빌딩,4,40,37.55601120,126.94034576,ST-3021
2156,5,4253. 홍은도담도서관,7,140,37.60169601,126.94916534,ST-2561
2157,21,4255. 래미안 루센티아 아파트 108동 앞,0,0,37.57504272,126.91736603,ST-2897
2158,5,4264. 홍남교 버스정류장,1,20,37.57675552,126.92827606,ST-3033
2159,9,4266.국민연금공단충정로사옥,0,0,37.56184769,126.96414948,ST-3027
2160,6,4267. 서대문역 2번 출구,7,117,37.56599045,126.96607208,ST-3051
2161,8,4269. 연희IC 남측,0,0,37.56355667,126.92827606,ST-3062
2162,5,4270. 우국한마음 아파트 맞은편,14,280,37.57913971,126.93450928,ST-3139
2163,7,4271. 충정로역 1번 출구,0,0,37.55942535,126.96305847,ST-3107
2164,7,4272. 홍남교 사거리,3,43,37.57601929,126.92683411,ST-3113
2165,7,4273. 홍연2교 사거리,0,0,37.57716751,126.92906189,ST-3114
2166,10,4274. 신촌 파랑고래 입구,12,120,37.55687714,126.93603516,ST-3140
2167,10,4275.농협생명본사빌딩 서관,21,210,37.56233597,126.96909332,ST-3202
2168,5,4277. 서대문우체국 정류소 옆,0,0,37.56325912,126.93024445,ST-3347
2169,5,4278. 홍은2동주민센터,2,40,37.58026886,126.93424988,ST-3349
2170,8,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),7,88,37.47171783,127.03888702,ST-2655
2171,10,4304. 서울고앞,3,30,37.48339462,127.00736237,ST-2656
2172,8,4305. 서일스포츠센터,5,63,37.49801636,127.02222443,ST-2657
2173,10,4306. 서래공원 앞,3,30,37.50150681,127.00347900,ST-2658
2174,10,4307. 고투몰 gate 15옆,23,230,37.50723267,127.00945282,ST-2659
2175,5,4309. 서초케이타운앞,9,180,37.45766449,127.05931854,ST-2661
2176,10,4310. 염곡동(염통골) 입구,2,20,37.46175003,127.04972839,ST-2662
2177,10,4312. 반포미도2차아파트 옆,7,70,37.50320435,127.00653076,ST-2663
2178,10,4313. 반포종합운동장,9,90,37.49979782,126.99646759,ST-2664
2179,10,4315. 이투스교육 앞,17,170,37.48389053,127.02905273,ST-2666
2180,25,4316. 고속터미널역 3번출구,5,20,37.50365829,127.00594330,ST-2667
2181,5,4317. 양재근린공원,0,0,37.47039795,127.04241180,ST-2668
2182,5,4318. 방배역 2번 출구,1,20,37.48116684,126.99758911,ST-2669
2183,7,4319. 삼성전자R&D어린이집 뒤,2,29,37.46559143,127.02184296,ST-2562
2184,12,4320. 비석공원,9,75,37.47853851,127.04114532,ST-2570
2185,5,4322.서울추모공원 입구,7,140,37.45429993,127.04283142,ST-2853
2186,10,4323. 내곡도서관,6,60,37.45199966,127.05391693,ST-2875
2187,20,4324. 세화고등학교,13,65,37.50209427,126.99147034,ST-2934
2188,11,4327. 몽마르뜨공원입구,11,100,37.49288940,127.00264740,ST-3009
2189,8,4329. SC제일은행 양재동지점 앞,8,100,37.48573685,127.03315735,ST-2962
2190,20,4332. 이수교차로,11,55,37.49817276,126.98448181,ST-3086
2191,5,4333. 서울고등학교 건너편,4,80,37.48285294,127.00597382,ST-3144
2192,14,4334. 인재개발원 데이터센터,2,14,37.48011780,127.02180481,ST-3157
2193,10,4336. 서울교육청 교육연수원 앞,16,160,37.47342300,126.99777222,ST-3180
2194,5,4337. 우면산등산로 입구,0,0,37.47691727,127.00611115,ST-3181
2195,5,4338.새정이마을버스정류장 앞,6,120,37.43474579,127.06594849,ST-3216
2196,5,4340. 방배래미안아트힐아파트 앞,16,320,37.47730637,127.00592041,ST-3220
2197,5,4341. 영동1교 북단,7,140,37.47555923,127.03826141,ST-3221
2198,5,4343. 헌인릉 입구,6,120,37.46063232,127.08097839,ST-3257
2199,5,4344. 양재대로(구룡지하차도 앞),0,0,37.46949005,127.04788208,ST-3298
2200,6,4345. 반포역 4번출구,2,33,37.50789642,127.01005554,ST-3310
2201,7,4346.장학재단빌딩 앞,13,186,37.49971390,127.01212311,ST-3360
2202,10,4347. 논현지하보도,0,0,37.50836945,127.02232361,ST-3332
2203,5,4348. 사당역 1번출구,2,40,37.47597885,126.98390961,ST-3350
2204,6,4349.삼성화재서초타워,25,417,37.49446869,127.02896118,ST-3361
2205,5,4350.누리숲어린이공원 앞,1,20,37.50208664,127.02162170,ST-3379
2206,7,4351.서울AI허브 앞,8,114,37.46693802,127.02808380,ST-3385
2207,8,4353. 코오롱디지털타워 3차앞,32,400,37.54655838,127.04998779,ST-2466
2208,15,4360. 르노삼성자동차 성수사업소 앞,38,253,37.54824448,127.05957794,ST-2467
2209,8,4362. 행당중학교 후문,4,50,37.55374527,127.04126740,ST-2468
2210,4,4363. 신금호역 2번출구 앞,0,0,37.55507278,127.01988983,ST-2856
2211,5,4367. kt 행당빌딩 앞,4,80,37.55862045,127.03435516,ST-2787
2212,14,4370. 성동교 사거리,29,207,37.55141449,127.04475403,ST-2834
2213,18,4373. 서울숲 지식산업센터,23,128,37.54127502,127.04849243,ST-3002
2214,8,4377. 우영테크노센터 앞,83,1038,37.54332352,127.05971527,ST-3003
2215,8,4381. 더스페이스타워 앞,31,388,37.55140305,127.04636383,ST-3042
2216,7,4382. 페코텍글로벌허브빌딩 앞,5,71,37.54753494,127.06682587,ST-3043
2217,4,4383. 푸조비즈타워 앞,50,1250,37.54808044,127.06461334,ST-3044
2218,5,4385. 용답동 우체국 주변,6,120,37.56168747,127.06151581,ST-3099
2219,5,4386. 현대자동차 동부서비스센터 주변,13,260,37.54697800,127.05796814,ST-3120
2220,8,4387. 성수역 1번출구 주변,46,575,37.54555893,127.05336761,ST-3121
2221,5,4389. 서울숲역3번출구,2,40,37.54255676,127.04423523,ST-3205
2222,5,4390. 신답역 1번출구,11,220,37.57045364,127.04694366,ST-3228
2223,5,4392. 답십리역 6번출구,9,180,37.56678009,127.05233002,ST-3267
2224,10,4393. 상원삼거리 장안철교 아래,42,420,37.55105209,127.05222321,ST-3265
2225,10,4394.서울시립24시간게스트하우스,29,290,37.55473328,127.05776215,ST-3277
2226,8,4396. 마장축산물시장 서문 인근,22,275,37.56911469,127.03754425,ST-3320
2227,14,4397. 마장축산물시장 북문 건너편,11,79,37.57179642,127.03865814,ST-3321
2228,12,4398. 유원지식산업센터 앞,41,342,37.54436493,127.05593109,ST-3325
2229,7,4399. 더리브 세종타워 앞,43,614,37.54378128,127.05803680,ST-3326
2230,10,4401.뚝섬유수지 공영주차장,8,80,37.55018234,127.04209900,ST-3393
2231,10,4406. 장곡초등학교 앞,13,130,37.61745453,127.04844666,ST-2731
2232,5,4411. 동산어린이공원 앞,15,300,37.60623932,127.03466034,ST-2898
2233,8,4414. 안암역 3번 출구,14,175,37.58625031,127.03095245,ST-2935
2234,7,4415. 미아초교버스승강장,0,0,37.61207962,127.02198029,ST-2970
2235,5,4417. 성북청소년문화의집,0,0,37.61566925,127.00876617,ST-3045
2236,8,4418. 종암동 동덕여대 제2생활관 앞,6,75,37.60108948,127.03331757,ST-3046
2237,6,4419. 성북구 한예종 캠퍼스 본관,5,83,37.60665131,127.05618286,ST-3038
2238,6,4420. 성북구 한예종 캠퍼스 별관,48,800,37.60289764,127.05847931,ST-3039
2239,10,4421. 롯데캐슬클라시아 입구 앞,6,60,37.60696030,127.02606964,ST-3158
2240,10,4423.현대백화점 미아점,5,50,37.60884857,127.02845764,ST-3203
2241,10,4425. 하늘채코오롱아파트 앞,29,290,37.61924744,127.04558563,ST-3264
2242,10,4427. 동일하이빌뉴시티,9,90,37.60515213,127.03129578,ST-3344
2243,7,4428.돈암동부센트레빌상가,11,157,37.60254669,127.02561951,ST-3378
2244,10,4452. 삼성SDS,124,1240,37.51633835,127.09985352,ST-2571
2245,15,4453. 위례중앙푸르지오 201동 앞,1,7,37.47434616,127.14326477,ST-2572
2246,15,4454. 위례 포레샤인 1809동 부근,3,20,37.48687744,127.15269470,ST-2619
2247,50,4457. 아산병원 기숙사 부근,159,318,37.52478027,127.10913086,ST-2574
2248,10,4458. 가락2동주민센터 인근,0,0,37.49917603,127.12589264,ST-2575
2249,8,4460. 올림픽훼미리아파트 112동 앞,17,213,37.48807144,127.11863708,ST-2576
2250,7,4461. 한양3차아파트 3동 앞,0,0,37.50585175,127.12194061,ST-2577
2251,8,4462. 가락중학교 앞,0,0,37.50223541,127.11728668,ST-2578
2252,10,4463. 방이역 2번 출구,4,40,37.50801468,127.12594604,ST-2579
2253,15,4464. 올림픽공원 북2문 A,6,40,37.52357483,127.12804413,ST-2580
2254,10,4465. 건영아파트앞 사거리,8,80,37.48245621,127.12460327,ST-2581
2255,15,4468. 가락1동주민센터 ,1,7,37.49579239,127.10811615,ST-2583
2256,10,4469. 거여동 어울림아파트  102동앞,2,20,37.49198532,127.14373016,ST-2584
2257,10,4472. 송파파크데일 1단지 115동 건너편,2,20,37.49763107,127.15966797,ST-2585
2258,10,4473. 마천금호어울림 1차 102동앞,0,0,37.49808884,127.15429688,ST-2586
2259,10,4474. 가락현대 1차 11동 앞,10,100,37.49146652,127.12664032,ST-2587
2260,10,4475. 송파파인타운 4단지 403동,3,30,37.48174286,127.12878418,ST-2588
2261,10,4478. 문정근린공원2,2,20,37.48611450,127.12667084,ST-2589
2262,10,4479. 문정중학교,0,0,37.48827362,127.13068390,ST-2590
2263,10,4480. 가락시장 남1문 사거리,0,0,37.49201584,127.11745453,ST-2591
2264,25,4481. 올림픽공원 북2문 B,16,64,37.52397537,127.12751007,ST-2592
2265,5,4483. 잠실나들목4,5,100,37.51611710,127.08466339,ST-2593
2266,10,4484. 잠실나루역4번출구뒤,0,0,37.52080917,127.10362244,ST-2594
2267,10,4485. 잠실나루역 고가하부,1,10,37.51988602,127.10433960,ST-2595
2268,10,4486. 홈플러스 잠실점,39,390,37.51613998,127.10350800,ST-2596
2269,10,"4488. 문현중,고등학교 사이",6,60,37.48051071,127.12862396,ST-2597
2270,10,4490. 송파파인타운 10단지 1005동,3,30,37.47778320,127.13205719,ST-2598
2271,10,4491. 장지역 1번출구,54,540,37.47953415,127.12678528,ST-2599
2272,10,4493. 마천사거리 2,8,80,37.49900436,127.14694214,ST-2600
2273,10,4496. 잠실 파크리오 120동 앞,2,20,37.51921082,127.10794067,ST-2601
2274,20,4497. 아시아선수촌아파트 교차로,0,0,37.50679016,127.07926941,ST-2602
2275,10,4499. 세양청마루 101동 앞,0,0,37.49236679,127.13655090,ST-2603
2276,10,4507. 신정제일시장,16,160,37.52122498,126.85499573,ST-2759
2277,10,4508. 유원목동아파트 103동 앞,8,80,37.52109528,126.87320709,ST-2760
2278,15,4509. 서울영상고교 입구,18,120,37.52198029,126.85928345,ST-2761
2279,13,4510. 신정네거리역 교차로,0,0,37.52175903,126.85228729,ST-2762
2280,15,4512. 목동13_14단지 사거리,18,120,37.51406860,126.86998749,ST-2763
2281,20,4514. 목동성당 앞,17,85,37.52319717,126.86930084,ST-2764
2282,10,4515. 동문굿모닝탑,1,10,37.51481247,126.86117554,ST-2765
2283,10,4517. 성보하이드로빌딩,1,10,37.52893829,126.83312225,ST-2767
2284,10,4518. 청기와빌딩,3,30,37.52011108,126.84474945,ST-2768
2285,8,4519. 양원보도육교,29,363,37.53911591,126.82379913,ST-2769
2286,10,4520. 대성유니드아파트,14,140,37.52091599,126.84095764,ST-2770
2287,10,4522. 신곡시장,8,80,37.51779556,126.84161377,ST-2771
2288,5,4523. 구립양천어르신요양센터,0,0,37.51351166,126.82681274,ST-2772
2289,8,4526. 목동아파트2단지 222동 앞,1,13,37.53968811,126.87498474,ST-2773
2290,15,4527. 목동신시가지아파트6단지,44,293,37.53684616,126.88475037,ST-2774
2291,8,4528. 양천구청역 1번출구,5,63,37.51292038,126.86679840,ST-2692
2292,10,4530. 방아다리어린이공원,6,60,37.53936005,126.82886505,ST-2794
2293,10,4531. 목동아파트 613동 앞,0,0,37.53315735,126.88408661,ST-2844
2294,10,4532. 목동현대아파트 후문 앞,12,120,37.52214050,126.87805939,ST-2879
2295,10,4535. 목동12단지 아파트,0,0,37.51412201,126.86040497,ST-2960
2296,23,4536. 양천해누리체육공원,26,113,37.51174164,126.87383270,ST-2961
2297,6,4537. 서울남부지방검찰청 후문 ,1,17,37.52164078,126.86555481,ST-3047
2298,10,4538. 양천공영차고지,4,40,37.50922012,126.83715820,ST-3048
2299,8,4539. 목동7단지아파트 A상가,12,150,37.52624512,126.86578369,ST-3059
2300,10,4540. 목동역 3번 출구,40,400,37.52653122,126.86445618,ST-3104
2301,9,4541. 갈산문화예술센터,2,22,37.51097488,126.86984253,ST-3089
2302,5,4542. 월정초 사거리,10,200,37.53642654,126.83341217,ST-3146
2303,9,4543. 오목교역 6번 출구,68,756,37.52367020,126.87567139,ST-3163
2304,8,4544.경창시장,7,88,37.52399445,126.84213257,ST-3215
2305,10,4545. 청소년음악센터,0,0,37.51061249,126.84261322,ST-3224
2306,30,4546. 목동운동장 주경기장,39,130,37.52937698,126.88307953,ST-3227
2307,15,4547. 목동역 2번 출구,7,47,37.52649689,126.86406708,ST-3304
2308,10,4552. 코레일유통본사,23,230,37.52617645,126.90197754,ST-2806
2309,10,4553. 당산삼성2차아파트,24,240,37.52762222,126.89863586,ST-2807
2310,10,4555. 대림우성2차아파트,25,250,37.49519348,126.90017700,ST-2808
2311,10,4556. 리버뷰신안인스빌1차 후문,19,190,37.51374817,126.88851166,ST-2563
2312,10,4557. 리버뷰신안인스빌2차 후문,19,190,37.51288223,126.89026642,ST-2564
2313,10,4558. 대영중고 후문,8,80,37.50545502,126.90626526,ST-2809
2314,10,4559. 신길역 2번출구,15,150,37.51756287,126.91698456,ST-2810
2315,10,4560. 양평동성원아파트,5,50,37.53419113,126.89301300,ST-2811
2316,10,4561. 양평역 1번출구,11,110,37.52572632,126.88600159,ST-2812
2317,10,4563. 여의도 은하아파트,11,110,37.51850891,126.93448639,ST-2813
2318,17,4564. 63스퀘어,31,182,37.52070999,126.93965912,ST-2814
2319,10,4565. 영등포 신세계백화점,47,470,37.51803589,126.90364838,ST-2815
2320,15,4566. 대림성원상떼빌아파트,7,47,37.50384140,126.89615631,ST-2816
2321,10,4567. 한림대학교 강남성심병원 신관,14,140,37.49128342,126.90802002,ST-2817
2322,10,4569. 힐스테이트클래시안아파트,4,40,37.50508881,126.91334534,ST-2819
2323,10,4571. 문래동롯데캐슬아파트,6,60,37.51800156,126.88459778,ST-2820
2324,10,4573. 두산위브아파트,2,20,37.51470184,126.91213989,ST-2821
2325,9,4574. 영등포시장역 포레나영등포,1,11,37.52341461,126.90540314,ST-2822
2326,10,4575. 대림동 e편한세상영등포아델포레,4,40,37.49582291,126.90835571,ST-2823
2327,15,4576.보라매sk뷰 108동 앞,5,33,37.50160599,126.91744995,ST-2800
2328,10,4578.보라매sk뷰,1,10,37.50400543,126.92028046,ST-2801
2329,17,4579. 국회의사당 본관,29,171,37.53257370,126.91404724,ST-2643
2330,17,4580. 국회제2의원회관,65,382,37.52974701,126.91316986,ST-2644
2331,12,4581. 국회소통관,13,108,37.53050232,126.91289520,ST-2645
2332,12,4582. 국회도서관,18,150,37.53054047,126.91817474,ST-2646
2333,12,4583. 의정관,9,75,37.53214645,126.91747284,ST-2647
2334,9,4584. 국회2문,3,33,37.52864075,126.91510773,ST-2648
2335,6,4585. 국회6문,15,250,37.53271866,126.91799164,ST-2694
2336,10,4588.양남사거리2,8,80,37.52194977,126.89049530,ST-2852
2337,18,4589. KRX한국거래소(1),48,267,37.52347946,126.92711639,ST-2899
2338,20,4591. 신길자이아파트,0,0,37.50601196,126.91588593,ST-2901
2339,14,4592. 신길우성4차아파트,1,7,37.51283264,126.91763306,ST-2902
2340,15,4594. 양평교 영등포대여소,14,93,37.53972626,126.89036560,ST-2920
2341,14,4598. 오목교 동측 지하보도,3,21,37.52384186,126.88156128,ST-2958
2342,15,4599. 대림우성아파트 사거리,11,73,37.49484634,126.90029144,ST-2959
2343,10,4600. 서울 영등포구 우체국,20,200,37.52915192,126.89447784,ST-3011
2344,10,4601.양평역2번출구 뒤,4,40,37.52556610,126.88584137,ST-3030
2345,10,4603. 한강GS에클라트 건너편 교통섬,20,200,37.53200531,126.95555878,ST-2866
2346,15,4604. 원효로다목적체육관 앞,34,227,37.53322220,126.95723724,ST-2437
2347,10,4607. 국립중앙박물관 -용산가족공원 앞,17,170,37.52087784,126.97971344,ST-2439
2348,10,4608. 국립중앙박물관 정문 앞,3,30,37.52145767,126.97767639,ST-2440
2349,10,4609. 파크타워 104동 앞,15,150,37.52330017,126.97206116,ST-2441
2350,10,4610. 한남나인원 105동 앞,11,110,37.53591919,127.00541687,ST-2442
2351,10,4611. 국제루터교회 앞,11,110,37.54143906,127.00376129,ST-2443
2352,8,4612. 이태원로 255,0,0,37.53749847,127.00084686,ST-2444
2353,7,4613. 서울갤러리아 앞,0,0,37.53597641,126.99937439,ST-2445
2354,7,4615. 크라운호텔앞 버스정류소,9,129,37.53030014,126.99137878,ST-2446
2355,15,4616. 신용산지하차도 앞,22,147,37.53248215,126.96411896,ST-2447
2356,6,4617. 동원베네스트 건너편,0,0,37.52761078,126.95511627,ST-2448
2357,8,4620. 삼각지역 14번 출구 앞(교통섬),4,50,37.53528595,126.97408295,ST-2451
2358,12,4621. 남산도서관 앞,15,125,37.55240631,126.98201752,ST-3054
2359,6,4622. 한강중학교 앞 버스정류장,0,0,37.52515030,126.99208832,ST-2452
2360,10,4623. 라인프랜즈이태원점 앞,0,0,37.53453064,126.99619293,ST-2453
2361,8,4625. 용산공원갤러리앞,11,138,37.53932190,126.97319031,ST-2469
2362,7,4627. 효창공원앞역 5번출구 옆,0,0,37.53851318,126.96355438,ST-2455
2363,6,4632. 용산 푸르지오 파크타운 1단지 앞,13,217,37.52529526,126.99583435,ST-2880
2364,5,4634. 이태원역 3번 출구,0,0,37.53438950,126.99497223,ST-3056
2365,8,4636. 용산구꿈나무종합타운 앞,3,38,37.53786087,126.96565247,ST-3080
2366,10,4637. 용산시티파크 101동 앞,4,40,37.52469254,126.96822357,ST-3081
2367,10,4638. 청파동삼거리 앞,7,70,37.54733658,126.97038269,ST-3082
2368,10,4639. 동빙고근린공원,4,40,37.51794052,126.98370361,ST-3083
2369,8,4640. 원효로2가 교차로,2,25,37.53577805,126.96221161,ST-3135
2370,10,4641. 아메리칸센터,18,180,37.54039001,126.97349548,ST-3138
2371,10,4642. 용산더프라임아파트 101동 앞,17,170,37.53930283,126.97050476,ST-3159
2372,6,4643. 한가람아파트 앞,6,100,37.52027130,126.97335052,ST-3249
2373,9,4652. 신사두산위브2차아파트 앞,0,0,37.59931564,126.90759277,ST-2425
2374,10,4653. 불광역 9번 출구 맞은편,9,90,37.61156845,126.93048859,ST-2470
2375,17,4657. 본 서부병원 교차로 사거리,11,65,37.60049438,126.92215729,ST-2775
2376,10,4658. 녹번역1번출구앞,15,150,37.60176849,126.93542480,ST-2776
2377,10,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),0,0,37.59750366,126.91999817,ST-2777
2378,10,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",12,120,37.61326218,126.92786407,ST-2778
2379,10,4665. 응암역3번 출구(서부경찰서 방면),4,40,37.59967041,126.91716003,ST-2779
2380,10,4667. 폭포동입구 교차로,2,20,37.62962723,126.93011475,ST-2780
2381,10,4668. 기자촌사거리 B,0,0,37.63390732,126.93177795,ST-2781
2382,10,4671. 청구성심병원 앞,0,0,37.62087631,126.91979980,ST-2782
2383,10,4672. 준빌딩 앞,1,10,37.62205124,126.91958618,ST-2783
2384,10,4674. 녹번역e편한세상 캐슬 정문 앞,1,10,37.60034561,126.93148041,ST-2785
2385,9,4676. 갈현1동 주민센터,1,11,37.62360764,126.91688538,ST-2824
2386,10,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,10,100,37.59612656,126.91962433,ST-2825
2387,10,4678. 백련산로 녹번센트레빌 ,2,20,37.59954453,126.92653656,ST-2956
2388,6,4681.박석고개(은평소방서) 앞,0,0,37.62794495,126.91976929,ST-3028
2389,10,4683. 은평 성모병원 사거리,13,130,37.63470078,126.91735840,ST-3058
2390,10,4684. 응암2동주민센터 버스정류장(영락중학교 방면),9,90,37.59586716,126.92349243,ST-3076
2391,25,4685. DMC역 5번 출구(수색역 방향),11,44,37.57904816,126.90135193,ST-3095
2392,7,4686. 우물골 근린공원,0,0,37.63406754,126.92539215,ST-3126
2393,9,4687. 역촌센트레빌아파트 101동 앞,2,22,37.60354233,126.90672302,ST-3127
2394,10,4689. 은평서해그랑블아파트앞,0,0,37.61705017,126.90658569,ST-3169
2395,5,4690.은평뉴타운폭포동 힐스테이트4단지,1,20,37.62834167,126.93381500,ST-3201
2396,8,4693. 수색감리교회,2,25,37.58369446,126.89412689,ST-3279
2397,8,4703. 쌍용아파트2단지 정문,0,0,37.58131409,127.01268005,ST-2511
2398,6,4705. 웰니스센터(민방위교육장 앞),2,33,37.57752991,126.98912811,ST-2565
2399,5,4707. 청계3가 사거리,15,300,37.56855774,126.99211884,ST-2513
2400,6,4708. 조계사앞사거리,35,583,37.57218170,126.98283386,ST-2472
2401,8,4710. 자교교회 앞,1,13,37.58114624,126.97123718,ST-2473
2402,10,4711. 올림픽기념 국민생활관 로터리,0,0,37.58983612,126.99934387,ST-2427
2403,7,4713. 현대 뜨레비앙 아파트 앞,13,186,37.57528305,126.99062347,ST-2623
2404,15,4715. 돈의문 박물관 마을,0,0,37.56883621,126.96955109,ST-2923
2405,10,4718. 광화문역 6번출구 옆 A,12,120,37.56993103,126.97643280,ST-3075
2406,15,4719. 종로문화원 건너편,32,213,37.57571411,126.98050690,ST-3090
2407,8,4721. 통인시장 정자,1,13,37.58055878,126.96878815,ST-3354
2408,7,4752. 삼성사이버빌리지아파트,1,14,37.55891418,126.96485901,ST-2624
2409,10,4753. 시청역 10번출구,1,10,37.56284332,126.97261810,ST-2514
2410,10,4760. 서울역 7번출구,4,40,37.55664444,126.97364044,ST-2430
2411,10,4761. 중부경찰서앞사거리 건너편,12,120,37.56474304,126.99095154,ST-2516
2412,10,4762. 국제빌딩,5,50,37.56693268,126.98258209,ST-2517
2413,20,4765. 동대문디자인플라자,14,70,37.56831360,127.00946045,ST-2431
2414,18,4766. 서소문성지역사박물관,2,11,37.56024551,126.96878052,ST-2432
2415,10,4772. 중앙일보,1,10,37.56253433,126.97249603,ST-2519
2416,9,4774. 을지로입구역 8번출구,8,89,37.56590271,126.98178101,ST-2520
2417,10,4775. 을지로지하쇼핑센터,16,160,37.56589127,126.98445129,ST-2521
2418,10,4776. 신세계면세점,8,80,37.56027603,126.98139191,ST-2522
2419,8,4777. 약수동 주민센터,3,38,37.55281448,127.00919342,ST-2805
2420,10,4781. 브라운스위트레지던스,0,0,37.56147003,126.96801758,ST-2433
2421,10,4782. 서소문역사공원,10,100,37.56157303,126.96849060,ST-2434
2422,10,4784. 중부경찰서앞 사거리,17,170,37.56459045,126.99076843,ST-2525
2423,8,4785. 롯데시티호텔,7,88,37.56691742,126.98783112,ST-2526
2424,10,4791. 명동역9번 출구,4,40,37.56122589,126.98749542,ST-2527
2425,10,4792. 퇴계로4가 교차로(중구청),12,120,37.56252670,126.99831390,ST-2625
2426,10,4793. 동대문역사문화공원역 5번출구,5,50,37.56430817,127.00647736,ST-2626
2427,8,4794. 서울역 서부교차로(3),4,50,37.55540848,126.96942139,ST-2786
2428,20,4796. 서울시청,47,235,37.56647110,126.97925568,ST-2693
2429,13,4797. KG타워 앞,31,238,37.56339645,126.96894073,ST-2845
2430,10,4798. 황학동롯데캐슬,3,30,37.57162094,127.02204132,ST-2903
2431,5,4800. 필동 삼거리,8,160,37.55969238,126.99648285,ST-3052
2432,5,4801. 충정로역 2호선(엘리베이터 앞),11,220,37.55937576,126.96414185,ST-3053
2433,8,4802. 새우개마을,13,163,37.61571121,127.10104370,ST-2628
2434,5,4803. 상봉2동 주민센터 앞,4,80,37.59285736,127.08060455,ST-2629
2435,8,4804. 동서울농협 앞,29,363,37.59596252,127.08477783,ST-2630
2436,8,4807. 라코지스테이 앞,5,63,37.59432602,127.07846069,ST-2631
2437,8,4808. 신내2동 주민센터 앞,2,25,37.60641098,127.09404755,ST-2632
2438,8,"4809. 동성1,2차 아파트 앞",9,113,37.61022568,127.09628296,ST-2633
2439,10,4811. 한양수자인아파트 앞,7,70,37.58032227,127.09415436,ST-2634
2440,10,4812. 묵동 이마트 앞,11,110,37.61321640,127.07734680,ST-2635
2441,10,4813. 망우지구대,30,300,37.59882736,127.09663391,ST-2636
2442,8,4815. 중랑데시앙플렉스 앞,8,100,37.61755371,127.10399628,ST-2795
2443,10,4819. 면목동 새싹어린이공원 앞,3,30,37.58333206,127.08354950,ST-2846
2444,8,4820. 망우역 2번 출구,0,0,37.60025406,127.09171295,ST-2860
2445,8,4823. 방정환교육지원센터 옆,3,38,37.59780884,127.08844757,ST-2921
2446,7,4824. 상봉신협 앞,1,14,37.59354401,127.08979034,ST-2922
2447,8,4825. 신내동 벽산아파트 후문 앞,4,50,37.60304260,127.10050201,ST-2906
2448,8,4826. 홈플러스 면목점,9,113,37.57984543,127.08242035,ST-2904
2449,20,4827. 신내SK V1센터 앞,31,155,37.61272430,127.11306000,ST-2942
2450,5,4828. 신내동 한살림 중랑지구 앞,1,20,37.60428619,127.09736633,ST-2952
2451,5,4829. 신내동 한살림 중랑지구 건너편,0,0,37.60446167,127.09741211,ST-2953
2452,7,4830. 신내 우디안 111동 앞,18,257,37.61727142,127.10854340,ST-3036
